Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,LANGUAGE,PATIENTPOPULATIONPERCENTAGEBELOWPOVERTY
a19d3413-0f88-43a2-873a-ae8424ab56fd,1958-05-28,,999-39-4439,S99979928,X60226860X,Mr.,Jeffery551,Hayes766,,,M,white,nonhispanic,M,Greenfield  Massachusetts  US,977 Ondricka Wynd,Tewksbury,Massachusetts,Middlesex County,,42.66208740948236,-71.23321248612004,1249616.7,5513.56,,
c0e7a9de-ec9b-4735-a2f2-2027146e13dd,2007-07-13,,999-21-2028,,,,Sudie246,Brakus656,,,,white,nonhispanic,F,Fall River  Massachusetts  US,1094 Cronin Promenade Suite 84,Ludlow,Massachusetts,Hampden County,,42.18448714606272,-72.46835128967768,347667.94,2712.36,,
4c539669-efce-49c7-a9bc-c515266e0a84,1936-11-24,2020-01-25,999-48-6110,S99913468,X16030265X,Mrs.,Olive251,Hoeger474,,Huels583,M,white,hispanic,F,Dennis  Massachusetts  US,171 Schowalter Overpass Apt 32,North Andover,Massachusetts,Essex County,,42.65714782837712,-71.10643008624415,1484427.56,17340.839999999997,,
a17476f2-b2dc-44b9-8124-2c61b01ae387,1938-10-10,,999-91-7798,S99980800,X44937856X,Mrs.,Tanesha560,Goyette777,,Stracke611,M,white,nonhispanic,F,Newton  Massachusetts  US,857 Kulas Road,Tyringham,Massachusetts,Berkshire County,,42.26640717872025,-73.15584065774762,1514758.46,227882.59,,
cf8ffbaf-4fd4-43f9-b041-d84e05ccf04e,2011-12-16,,999-88-7042,,,,Ted955,Pollich983,,,,white,nonhispanic,M,Greenfield  Massachusetts  US,258 Zemlak Gateway Apt 53,Worcester,Massachusetts,Worcester County,1609,42.23544843381173,-71.8090569972005,183994.54,2466.52,,
cfe1ccae-2d8d-4307-8e7b-9dbb65d9eada,1969-11-20,,999-21-1965,S99958404,X2110873X,Mr.,Phil587,Ankunding277,,,M,white,nonhispanic,M,Stoneham  Massachusetts  US,290 Sporer Park Unit 41,East Bridgewater,Massachusetts,Plymouth County,,42.01819786976765,-70.90674725687222,1157620.39,4394.56,,
3056bcd3-f051-4db5-9100-530e53f40a51,2003-09-12,,999-27-5692,S99952824,,,Randolph418,Willms744,,,,white,nonhispanic,M,Duxbury  Massachusetts  US,617 Batz Road,Somerville,Massachusetts,Middlesex County,,42.343681529583705,-71.06654612742358,14328.02,0.0,,
435922f8-b11e-4251-8ea2-c2e21eaeb4de,2005-09-17,,999-87-4180,,,,Ezequiel972,Crist667,,,,white,nonhispanic,M,Plymouth  Massachusetts  US,902 Welch Bridge,Amesbury,Massachusetts,Essex County,1913,42.83832660288824,-70.94187000079611,337046.84,3303.96,,
f940e287-9b01-4454-ae30-44ced5283925,1978-03-06,,999-92-8989,S99944816,X7910337X,Mrs.,Kandis954,Keeling57,,Hickle134,M,white,nonhispanic,F,Fall River  Massachusetts  US,615 Kuphal Mission Unit 22,Haverhill,Massachusetts,Essex County,,42.79131634962124,-71.05643192696262,790952.5800000001,10054.7,,
f44d021d-ba9f-4594-8fdb-4c27fb9a6c33,1975-12-30,,999-61-2164,S99910464,X60720349X,Mrs.,Dominque770,Conroy74,,Zulauf375,M,white,nonhispanic,F,Falmouth  Massachusetts  US,405 Lebsack View,Springfield,Massachusetts,Hampden County,1106,42.05557422768256,-72.61925052382549,938376.04,7287.5999999999985,,
f41a65bc-227e-4198-a48c-eb082b33875a,1963-02-22,,999-87-3076,S99991993,X43700305X,Mr.,Kelley882,Kohler843,,,M,white,nonhispanic,M,Boston  Massachusetts  US,943 Kris Corner,Beverly,Massachusetts,Essex County,,42.51130639456339,-70.879780811042,1523862.92,7454.32,,
3fa2f1b0-98ca-4d88-b519-a50702c9c738,1965-09-22,,999-93-5369,S99981406,X77014117X,Mr.,Genaro214,Weber641,,,S,white,nonhispanic,M,Lowell  Massachusetts  US,258 Roob Ville,Chatham,Massachusetts,Barnstable County,,41.70312413531467,-69.94616634367837,1328797.87,5734.49,,
36fc144e-a673-4cdd-ae49-9381f8de107e,1976-06-12,,999-64-8206,S99919297,X24075099X,Mr.,Napoleon578,Wilkinson796,,,M,white,nonhispanic,M,Chicopee  Massachusetts  US,946 Will Road Apt 32,Webster,Massachusetts,Worcester County,1570,42.00336919051632,-71.8248696212063,8136.21,0.0,,
1e374397-3bc0-4a51-8daa-c27a0a67b323,1994-08-12,,999-20-8628,S99962764,X14221466X,Ms.,Octavia629,Balistreri607,,,,white,nonhispanic,F,Wilmington  Massachusetts  US,937 Gulgowski Frontage road Apt 76,Fall River,Massachusetts,Bristol County,2747,41.68775136571457,-71.05970052932467,548186.39,5942.52,,
09dff46c-4ef5-40ac-a81e-da4953e4fa7b,2003-05-01,,999-90-2179,S99961603,,,Jodee687,Prosacco716,,,,white,nonhispanic,F,Edgartown  Massachusetts  US,612 Walsh Key Suite 17,Newton,Massachusetts,Middlesex County,,42.3152145580514,-71.19755317011796,393908.0,3120.6,,
ce901c8f-5d39-4f51-968b-75198575151b,1968-02-22,,999-14-6874,S99978243,X72767305X,Mrs.,Kam191,Reichert620,,Klocko335,M,white,nonhispanic,F,Somerville  Massachusetts  US,473 Green Fork Suite 76,Ashland,Massachusetts,Middlesex County,,42.29713973691055,-71.50529584822058,1181743.63,10721.3,,
b5cae9af-586a-487e-8b25-9aff94a3f32e,1956-11-04,,999-70-7946,S99936055,X82112165X,Mrs.,Michele387,Cartwright189,,Wolf938,M,white,nonhispanic,F,Boston  Massachusetts  US,723 Torp Course Unit 95,Beverly,Massachusetts,Essex County,,42.58524480428126,-70.80974742108097,1418128.89,12656.409999999998,,
7f40f078-b545-469a-839d-4fc78ec9df9d,1940-11-24,2013-06-09,999-55-8011,S99912671,X57139809X,Ms.,Sunni15,Jones311,,,S,white,nonhispanic,F,Boston  Massachusetts  US,954 Schmeler Corner Suite 55,Norwood,Massachusetts,Norfolk County,2062,42.183007097493125,-71.23917394813691,1453010.1,10901.739999999998,,
ff2bd200-3bc4-416f-a4f1-94a7f35dca8b,2017-12-06,,999-91-9485,,,,Hee424,Kuhn96,,,,white,nonhispanic,F,Munich  Bavaria  DE,371 Bins Wynd,Lowell,Massachusetts,Middlesex County,1852,42.61383798573591,-71.34339989567333,51240.0,1439.08,,
08c42d2d-7f70-467c-9707-109a42cb023f,1951-04-16,,999-20-2982,S99951083,X30095626X,Mr.,Arturo47,de Jesús414,,,M,asian,hispanic,M,Tegucigalpa  Francisco Morazán  HN,547 Rogahn Wall,Dover,Massachusetts,Norfolk County,,42.25324593089876,-71.28047267057092,1683179.4200000002,11882.03,,
911b0009-5939-42ed-90cd-ad0e585f227c,1971-11-12,,999-69-6535,S99917876,X6777268X,Mr.,Zack583,Gerlach374,,,M,white,nonhispanic,M,Adams  Massachusetts  US,306 Ullrich Stravenue,Lynn,Massachusetts,Essex County,1907,42.42123221487952,-70.9691921653989,1277661.98,8297.39,,
294f9f36-6694-4363-b6ca-a84af5fea131,1985-01-31,,999-26-9837,S99948137,X5537553X,Ms.,Maye976,Keebler762,,,S,black,nonhispanic,F,Dedham  Massachusetts  US,225 Vandervort Gateway,Northborough,Massachusetts,Worcester County,,42.31423862600739,-71.64237255844195,764629.47,5331.279999999999,,
c20b037e-a2f5-4aff-9782-9d31d4bd35c6,1990-11-06,,999-69-3481,S99951808,X86253083X,Mrs.,Lavonne167,Yundt842,,Keeling57,M,white,nonhispanic,F,Andover  Massachusetts  US,787 Denesik Union,Worcester,Massachusetts,Worcester County,1608,42.24790088746081,-71.79377614143405,661648.93,4584.56,,
f04b01a2-52ed-43e6-9636-af7e9071a1fc,2019-02-21,,999-77-4082,,,,Marty115,Deckow585,,,,white,nonhispanic,M,Taunton  Massachusetts  US,837 Willms Underpass Suite 23,Waltham,Massachusetts,Middlesex County,2452,42.38640730764429,-71.30070535196101,33660.0,973.28,,
00650d5a-3ca7-4fd6-9de2-89782018a852,1919-11-12,,999-93-7863,S99933793,X32798923X,Mr.,Monte325,Ward668,,,M,white,nonhispanic,M,Somerset  Massachusetts  US,328 Weimann Bay Apt 70,Hanover,Massachusetts,Plymouth County,,42.0891670494193,-70.8783525750178,1841330.79,23497.39,,
6b70678f-2ab4-4ba3-8bb3-978fed38591e,1981-07-02,,999-87-8571,S99961485,X53130794X,Ms.,Sofia418,Castro740,,,S,white,hispanic,F,Santiago  Santiago Province  CL,664 Leffler Rapid,Boston,Massachusetts,Suffolk County,2215,42.28789258962645,-71.17287819776003,822023.46,6766.679999999999,,
c9457790-f5d6-44ac-a4f3-fb7414721f44,1953-06-18,,999-79-4565,S99958684,X14490477X,Mrs.,Shirleen968,Stroman228,,Jones311,M,white,nonhispanic,F,Braintree  Massachusetts  US,336 Cartwright Quay,Beverly,Massachusetts,Essex County,,42.54942729682074,-70.85645726875194,1367871.65,22749.17,,
2760d0af-cd19-47b9-a868-7791c763f6b4,1961-09-01,,999-20-5866,S99984405,X84215102X,Mr.,Vincent299,Pfeffer420,,,M,white,nonhispanic,M,Melrose  Massachusetts  US,1087 Durgan Port,East Bridgewater,Massachusetts,Plymouth County,,42.015213610086896,-70.95325644283982,1557725.73,4164.679999999999,,
4bb412da-ab27-400b-a3df-8165e4296ecc,1979-02-07,,999-46-2649,S99959646,X51274338X,Mr.,Hal307,Hegmann834,,,M,white,nonhispanic,M,Harwich  Massachusetts  US,982 Wolff Knoll Unit 31,Boston,Massachusetts,Suffolk County,2152,42.33321302452852,-71.04212127471554,128079.94,5878.61,,
9b70726b-7d9e-4605-bcff-a2d237a5ec63,2005-09-24,,999-26-6451,,,,Rosia390,Rodriguez71,,,,white,nonhispanic,F,Salem  Massachusetts  US,122 West Highlands,Winchendon,Massachusetts,Worcester County,1475,42.6215768336576,-72.02122265341863,335762.29,3481.44,,
0a532503-58f5-4d18-9c8c-4b05ae768d1f,1940-11-24,2019-07-14,999-38-5442,S99965452,X68242245X,Mrs.,Florine959,Crist667,,Barrows492,M,white,nonhispanic,F,Plymouth  Massachusetts  US,1090 Corkery Light Unit 23,Norwood,Massachusetts,Norfolk County,,42.23401808043446,-71.23047656708664,1641524.38,23636.77,,
592b4900-78f5-43f2-a079-bbcd72324f05,1999-06-04,,999-90-1668,S99915639,X41948127X,Ms.,Valda518,Kulas532,,,,white,nonhispanic,F,Boston  Massachusetts  US,469 Marvin Branch,Boston,Massachusetts,Suffolk County,2132,42.37924962662356,-71.07892773567904,430708.09,2613.12,,
1595099b-121f-4e97-8dbe-09e7743965fe,1993-04-28,,999-93-7998,S99918054,X87612703X,Mrs.,Sumiko254,Turner526,,Aufderhar910,M,asian,nonhispanic,F,Bangalore  Karnataka  IN,424 Brown Hollow Apt 12,Belchertown,Massachusetts,Hampshire County,1007,42.26498259783252,-72.39050035192797,603119.9400000001,5172.259999999999,,
8333f6a5-5f95-4bf0-92ff-a14bab74bb79,2015-04-07,,999-98-2580,,,,Florence828,Farrell962,,,,white,nonhispanic,F,Westford  Massachusetts  US,825 Doyle Mall Suite 70,Dudley,Massachusetts,Worcester County,,42.02964717016859,-71.88889010659021,126329.32,2129.04,,
fdb97e49-c290-425b-aa6d-8b67d386f2ab,1936-11-24,,999-42-3173,S99955895,X71407566X,Ms.,Sophia44,Kilback373,,,S,white,hispanic,F,Marlborough  Massachusetts  US,1093 Schuster Club Suite 9,North Andover,Massachusetts,Essex County,,42.69147858593804,-71.09401353517788,1416643.66,13362.479999999998,,
0c919b23-5102-47c3-8d88-a936b634156b,2015-04-02,,999-48-9509,,,,Jerrod232,Altenwerth646,,,,black,nonhispanic,M,Salisbury  Massachusetts  US,108 Rowe Loaf,Boston,Massachusetts,Suffolk County,2119,42.37773279098317,-71.03692622431151,125080.31,2257.36,,
fc68589b-d2f0-4e89-84a9-8b256d0162d1,1991-03-03,,999-16-8943,S99971604,X25512598X,Ms.,Lourdes258,Ferrer164,,,S,white,hispanic,F,Puebla  Puebla  MX,876 Brekke Esplanade Suite 88,Boston,Massachusetts,Suffolk County,2126,42.31937877058239,-71.03320108363162,709301.79,5287.879999999999,,
9c06738d-6e0d-47f7-a0b5-60c39ad43f59,2012-09-09,,999-92-7415,,,,Garrett899,Zulauf375,,,,white,nonhispanic,M,Haverhill  Massachusetts  US,208 Macejkovic Mill Unit 44,New Bedford,Massachusetts,Bristol County,2748,41.57235009044737,-70.96252998057732,186700.29,2579.84,,
ad183a42-c8cd-42c2-90f8-128933b97d74,1970-05-08,,999-95-7238,S99928538,X32951428X,Ms.,Eleni953,Spinka232,,,S,white,nonhispanic,F,Hudson  Massachusetts  US,203 Hirthe Bridge,Belmont,Massachusetts,Middlesex County,2138,42.414279868331896,-71.16232877124189,1296250.54,4176.32,,
85627d51-7c6f-45c6-9af8-e469b92e6d61,1961-06-12,,999-33-7510,S99955464,X66034815X,Ms.,Jene106,Halvorson124,JD,,S,white,nonhispanic,F,Fall River  Massachusetts  US,415 Dietrich Meadow Suite 99,Lakeville,Massachusetts,Plymouth County,,41.86959648883347,-71.00058296554111,1471364.07,11182.319999999998,,
205198bf-7440-4ee4-a94f-8b2077c0b6be,1935-11-24,,999-38-1185,S99974707,X11621929X,Mrs.,Lorraine478,Durgan499,,Little434,M,other,nonhispanic,F,Dartmouth  Massachusetts  US,142 Berge Way Unit 42,Orange,Massachusetts,Franklin County,,42.60825833036566,-72.29760172421985,1686754.47,27076.94,,
c563e117-2c6d-4ffc-ae6c-12fa84ae4603,1944-08-10,,999-66-8130,S99928036,X40084197X,Mrs.,Annabelle638,Padberg411,,Armstrong51,M,white,nonhispanic,F,Manchester-by-the-Sea  Massachusetts  US,996 Heathcote Mill,Sunderland,Massachusetts,Franklin County,,42.49794082824889,-72.57554634702309,1455424.95,12279.679999999998,,
ef058f64-e355-4983-9442-29cde0084d09,1997-08-02,,999-48-9755,S99957869,X29871957X,Ms.,Felica690,Wilkinson796,,,,white,nonhispanic,F,Danvers  Massachusetts  US,405 Morar Stravenue Unit 3,Methuen,Massachusetts,Essex County,1844,42.72736625047346,-71.22176107351785,557335.16,4729.98,,
cce59b6f-f3a1-42c9-bae5-f4fe237a4317,1910-06-02,,999-81-1878,S99913229,X8392695X,Mr.,Clifford177,Wyman904,,,M,white,nonhispanic,M,Thessaloniki  Thessaloniki Prefecture  GR,757 Mueller Bay,Quincy,Massachusetts,Norfolk County,2170,42.2799089610956,-71.04402850566164,1883160.7,32521.36,,
89cea634-a142-4d56-92a6-c76609bf5b01,2000-06-17,,999-67-1013,S99992778,,Ms.,Alethea978,Bradtke547,,,,black,nonhispanic,F,Somerville  Massachusetts  US,138 Parisian Wall Unit 39,Lowell,Massachusetts,Middlesex County,1852,42.60282978477215,-71.31285659128052,413992.29,2889.76,,
37db23f6-45fe-474a-a22d-de79d9fd4523,1940-11-24,,999-72-1657,S99967628,X43492431X,Ms.,Fidela881,Farrell962,,,S,white,nonhispanic,F,Sharon  Massachusetts  US,622 Green Haven Apt 23,Norwood,Massachusetts,Norfolk County,,42.20218908630939,-71.23418288296892,1497955.52,18296.84,,
3d99067f-3dab-4a4e-9496-695169eb812b,1977-04-27,,999-77-1501,S99993084,X69536378X,Mrs.,Lessie363,Hessel84,,Witting912,M,white,nonhispanic,F,Taunton  Massachusetts  US,347 Harvey Hollow Unit 79,Quincy,Massachusetts,Norfolk County,2170,42.276335892206674,-71.04929872120002,944887.96,10273.12,,
9b32a04b-f751-4886-85c4-c0626a1ef144,1966-09-22,,999-24-1436,S99952946,X3722394X,Mrs.,Fidelia216,Purdy2,,Nolan344,M,white,nonhispanic,F,Boston  Massachusetts  US,778 Kshlerin Mews Apt 91,Weymouth,Massachusetts,Norfolk County,2191,42.196341807788585,-70.96292529351156,1187399.32,9609.489999999998,,
ff966dc4-d43d-40f7-b225-3a2034cdd962,1937-11-08,2020-03-27,999-43-1099,S99946726,X82541885X,Mr.,Emery884,Balistreri607,,,M,white,nonhispanic,M,Northbridge  Massachusetts  US,597 Walsh Bridge Apt 74,Belmont,Massachusetts,Middlesex County,,42.43051537643161,-71.1877378824605,1570993.9200000002,21131.9,,
6d4d9dc2-be11-44ad-b5c8-a5d3dfc9b3bf,1956-06-07,,999-64-2882,S99923959,X65060413X,Mr.,Douglas31,Nolan344,,,M,white,nonhispanic,M,Framingham  Massachusetts  US,1044 Kozey Gate,Bedford,Massachusetts,Middlesex County,1730,42.52485672607176,-71.24358297742694,1617926.14,5957.84,,
efce453f-4138-4e8c-be2b-430c6cf90fae,1979-07-25,,999-78-4019,S99967570,X39471712X,Mrs.,Nakesha793,Olson653,,Hintz995,M,white,hispanic,F,Norfolk  Massachusetts  US,938 Douglas Estate Suite 3,Lunenburg,Massachusetts,Worcester County,,42.56882734534506,-71.75477037600295,829691.08,5515.239999999999,,
dbf18b78-0b5e-4162-b279-aae0e1782a52,1972-02-29,,999-43-8144,S99944756,X44098844X,Mrs.,Tennie915,Cartwright189,,Gleichner915,M,white,nonhispanic,F,Attleboro  Massachusetts  US,756 Schulist Mall,Braintree,Massachusetts,Norfolk County,2184,42.201487255226496,-71.01036232025007,1098414.75,8151.729999999999,,
3349b07f-e08c-4666-b983-c7a1cc7bf258,2006-08-19,,999-73-6615,,,,Lonny638,Reichert620,,,,white,nonhispanic,M,Newbury  Massachusetts  US,1020 Nolan Harbor Suite 91,Barnstable,Massachusetts,Barnstable County,2601,41.75237962304879,-70.3571272721194,316457.09,3433.12,,
bc6b59d1-1fc2-475e-a0ce-5fd8757ae7fe,1961-12-25,,999-19-6445,S99973952,X16002391X,Mrs.,Mirtha993,Nienow652,,Weissnat378,M,white,nonhispanic,F,Milton  Massachusetts  US,222 Kihn Key Apt 32,Lowell,Massachusetts,Middlesex County,1851,42.691921623501536,-71.3111239569961,1219193.88,11322.229999999998,,
bec0b039-c5fa-4af7-8e38-97f88f115e6a,1966-12-01,,999-65-1459,S99920149,X4833914X,Mr.,Gregorio366,Wilderman619,,,S,white,nonhispanic,M,Holliston  Massachusetts  US,369 Vandervort Center Apt 22,Malden,Massachusetts,Middlesex County,2148,42.443538310793485,-71.09216158478849,1225048.31,4652.88,,
942777d9-b441-439e-83c9-9f571867f4a7,1951-02-24,,999-18-9597,S99997934,X46864162X,Mr.,Hilton264,Reichel38,,,M,white,nonhispanic,M,Lynn  Massachusetts  US,390 O'Reilly Estate Suite 2,Lexington,Massachusetts,Middlesex County,,42.44964789854961,-71.20894076294118,1422602.18,6421.04,,
f388353f-40d6-4e8f-bdec-db82a1dfde49,1945-07-15,,999-76-7419,S99974257,X89648160X,Mrs.,Maryln219,King743,,Heller342,M,white,nonhispanic,F,Quincy  Massachusetts  US,122 Ebert Landing Apt 68,Worcester,Massachusetts,Worcester County,1605,42.31207902555028,-71.85211611530791,92420.47,3205.33,,
d1aa3cf0-09cc-46b9-8a5a-e69e57a297d4,1937-11-08,2019-11-25,999-92-5050,S99951497,X16055972X,Mr.,Jessie665,Fritsch593,,,M,white,nonhispanic,M,Marshfield  Massachusetts  US,885 Ullrich View Suite 77,Belmont,Massachusetts,Middlesex County,2472,42.40166586234436,-71.22452382844753,1801562.82,23180.62,,
05d719fe-9465-40a0-a3b0-2943b01ec559,1994-09-27,,999-63-2154,S99998142,X6858573X,Mr.,Johnathon489,Mohr916,,,,white,nonhispanic,M,New Bedford  Massachusetts  US,330 Walker Overpass Unit 9,Sterling,Massachusetts,Worcester County,,42.489214649064806,-71.8253548986758,640719.37,9379.12,,
8e936b7d-a1cf-4b7a-bdd3-04fcebfcd289,1973-11-17,,999-47-5908,S99959311,X12418858X,Mrs.,Maida946,Kunde533,,Gusikowski974,M,white,nonhispanic,F,Wellfleet  Massachusetts  US,678 Vandervort Harbor,Springfield,Massachusetts,Hampden County,1108,42.06702721782065,-72.58875268184273,1110139.4,5949.44,,
38abc2ae-c2f6-4654-9ba0-b6d408f4d286,2002-04-18,,999-73-2860,S99919994,,Ms.,Madeline975,Kuhlman484,,,,white,nonhispanic,F,Billerica  Massachusetts  US,607 Mayert Course,Easthampton,Massachusetts,Hampshire County,1027,42.265264879801656,-72.67724597967259,374150.04,3725.48,,
ef05fc7d-db70-4fa5-b3c1-ebc09b38c934,1952-08-02,,999-38-6805,S99959034,X35535687X,Mr.,Faustino767,O'Connell601,,,M,white,nonhispanic,M,Swansea  Massachusetts  US,343 Simonis Overpass Unit 52,Fitchburg,Massachusetts,Worcester County,1420,42.559150453629485,-71.78557673409551,1734275.3,5175.44,,
55e9d111-b803-4647-8b8b-e4fec346be27,1997-05-22,,999-29-8396,S99942728,X27157494X,Ms.,Marylin690,Daniel959,,,,white,nonhispanic,F,Fall River  Massachusetts  US,150 Halvorson Corner Suite 30,Revere,Massachusetts,Suffolk County,,42.43020039044297,-70.96496365127375,26543.92,2397.33,,
4521ad52-ee15-4b51-b197-79a06dc03fb6,1962-03-29,,999-28-2555,S99969788,X71793534X,Mrs.,Carolina179,Verduzco998,,Cornejo190,M,black,hispanic,F,Portsmouth  Saint John Parish  DM,213 McLaughlin Lane Unit 0,Boston,Massachusetts,Suffolk County,2135,42.32597690826286,-71.10403248015032,1423528.66,12000.909999999998,,
ed3586a2-a673-47c7-9494-7b6755bfe512,1969-09-24,,999-48-8285,S99993164,X34485838X,Mrs.,Anja508,Parisian75,,Reinger292,M,asian,nonhispanic,F,Newton  Massachusetts  US,805 Douglas Glen Suite 50,Amherst,Massachusetts,Hampshire County,,42.38178282043828,-72.4731690199735,166889.57,23882.54,,
77d93fc0-e257-44c5-ba79-f21797f1007f,1938-08-29,,999-79-5980,S99994030,X50144399X,Mr.,Danial835,Gerlach374,,,M,white,nonhispanic,M,Maynard  Massachusetts  US,474 Hirthe Boulevard Unit 62,Barnstable,Massachusetts,Barnstable County,2648,41.72553680585305,-70.24036471635452,1580147.41,57689.74,,
0bb06d9d-4d0a-4c48-ad77-92f82a4c8461,2011-09-20,,999-71-3572,,,,Mayte822,Bétancourt447,,,,asian,hispanic,F,Portsmouth  Saint John Parish  DM,529 Goyette Wynd,Mansfield,Massachusetts,Bristol County,,41.97452381621239,-71.22242025750504,234278.4,2195.72,,
14c9ace5-8bba-4119-b298-6dbc62a997c2,1952-05-04,,999-76-4448,S99913922,X81490291X,Ms.,Jaqueline846,Gislason620,,,S,white,nonhispanic,F,Peabody  Massachusetts  US,433 Quitzon Forge Apt 97,New Salem,Massachusetts,Franklin County,,42.4925832500912,-72.30768605571578,1509049.9200000002,17592.41,,
c9441e83-a032-4a18-80c2-47908f5d4865,1937-11-08,2018-11-02,999-59-6618,S99995598,X4179543X,Mr.,Noble66,Jacobi462,,,M,white,nonhispanic,M,Halifax  Massachusetts  US,326 Grady Trailer Unit 60,Belmont,Massachusetts,Middlesex County,2472,42.396893196220056,-71.17882773889082,1697103.29,10719.36,,
272b51d2-e20a-416f-8f8c-86f6addab492,1987-07-27,,999-86-6994,S99957734,X6639710X,Mr.,Stan246,Upton904,,,M,white,nonhispanic,M,Wakefield  Massachusetts  US,1099 Hilll Pathway,Framingham,Massachusetts,Middlesex County,,42.28336211900898,-71.40108120882454,910452.14,3810.56,,
388fcce3-1177-4d6a-8162-3d5ff72e0e6b,1943-07-01,2020-03-21,999-94-8275,S99918879,X57645414X,Ms.,Maudie129,Bode78,,,S,white,nonhispanic,F,Wellesley  Massachusetts  US,662 Volkman Branch,Somerville,Massachusetts,Middlesex County,2155,42.39759201208574,-71.16741453104906,1518843.22,22900.13,,
de4bd59a-e761-4391-976f-95c03345c501,2016-01-21,,999-97-6866,,,,Shelton25,Jacobi462,,,,white,nonhispanic,M,Easton  Massachusetts  US,194 Spinka Overpass,New Bedford,Massachusetts,Bristol County,2745,41.76621582795601,-70.90070731731888,95862.44,2004.04,,
173851ea-df68-4263-9942-ffe10f0a0975,2003-12-13,,999-10-7966,S99949402,,,Lenny728,Hermann103,,,,white,nonhispanic,M,Framingham  Massachusetts  US,134 Fisher Avenue Apt 54,Weymouth,Massachusetts,Norfolk County,2191,42.133341872973496,-70.91720667374388,54455.1,7737.68,,
f5b6db97-9b45-4a3f-a4a2-390ed3a4b1d0,1985-06-25,,999-17-5191,S99969424,X636760X,Mr.,Marlin805,Fisher429,,,M,black,nonhispanic,M,Abington  Massachusetts  US,569 Crist Wall,Groveland,Massachusetts,Essex County,,42.73946032570403,-71.05429470218704,721033.79,4167.92,,
8941fcd2-7bf9-49eb-bd22-0516b5a6cf52,1949-06-24,2015-07-03,999-57-6215,S99969351,X50967583X,Mr.,Ashley34,Shanahan202,,,M,white,nonhispanic,M,Marblehead  Massachusetts  US,437 Okuneva Track Unit 69,Arlington,Massachusetts,Middlesex County,2476,42.42341703587194,-71.16593554924368,1726954.0,5163.06,,
e09529c3-fcb7-4fdd-aa4b-64ed3cab4f03,1971-06-06,,999-60-6869,S99946284,X3684991X,Ms.,Francis500,Keeling57,,,S,white,nonhispanic,F,Weston  Massachusetts  US,425 Willms Throughway Unit 24,Norwood,Massachusetts,Norfolk County,,42.21418437247564,-71.2119114268045,1057871.07,20848.46,,
6f3d8233-4175-41c7-aa78-39ecda2759ca,1999-08-16,,999-42-3064,S99996618,X9697932X,Mr.,Connie24,Lang846,,,,white,nonhispanic,M,Warren  Massachusetts  US,309 Hoppe Knoll Suite 57,Hudson,Massachusetts,Middlesex County,1749,42.3605758821292,-71.4990692434256,529486.12,3537.24,,
d6ec464e-4541-46a7-a3df-a2b676c6ad68,1980-12-03,,999-83-7244,S99950713,X19767368X,Mrs.,Laticia649,Nader710,,Leannon79,M,white,nonhispanic,F,Great Barrington  Massachusetts  US,110 Gislason Mews Apt 5,Ipswich,Massachusetts,Essex County,1938,42.70721811609236,-70.88047109097876,822729.17,12629.87,,
3a5bb6d0-ad21-42ec-9e0b-64c31ed7dd9f,2006-05-05,,999-39-6029,,,,Kasandra729,Ferry570,,,,black,hispanic,F,New Bedford  Massachusetts  US,155 Lowe Row Unit 6,Bedford,Massachusetts,Middlesex County,1730,42.51403136431688,-71.23683123062328,304776.96,3220.64,,
972fb076-4d92-4855-a1bf-bb3bfe0f2d18,1940-09-09,,999-72-6540,S99957681,X78176757X,Mrs.,Miki234,Sawayn19,,Berge125,M,white,nonhispanic,F,Dartmouth  Massachusetts  US,497 Von Trafficway,Worcester,Massachusetts,Worcester County,1608,42.20879959379853,-71.77748258913275,1382735.56,18527.57,,
98284183-7a69-49eb-b30d-b912f543b1d7,1989-07-14,,999-11-8502,S99920137,X89786248X,Mrs.,Luisa710,Halvorson124,,Thompson596,M,white,nonhispanic,F,Chicopee  Massachusetts  US,693 Kozey Divide,Beverly,Massachusetts,Essex County,1915,42.569705307583405,-70.83145747511296,688659.25,5756.959999999999,,
5d3546fe-0bf1-4f07-9bf7-f3bc174e221c,1999-08-04,,999-22-4232,S99965080,X4675287X,Ms.,Magnolia736,Monahan736,,,,white,nonhispanic,F,Springfield  Massachusetts  US,989 Dicki Tunnel,Wilmington,Massachusetts,Middlesex County,,42.56481944448677,-71.16799664660962,428093.92,3086.4,,
68292a38-b667-4e60-9291-ec25af563bcf,1990-09-16,,999-51-6292,S99983502,X40994536X,Mr.,Danilo179,Parisian75,,,M,white,nonhispanic,M,Gloucester  Massachusetts  US,760 VonRueden Rapid Unit 97,Erving,Massachusetts,Franklin County,,42.64319184029719,-72.45971287877694,792122.12,3588.08,,
a91f8984-6882-47e3-ac62-e36354beae71,1967-01-15,,999-19-3492,S99920077,X59676484X,Mr.,Buster609,Price929,,,M,white,nonhispanic,M,Framingham  Massachusetts  US,962 Hoeger Boulevard Apt 96,Westford,Massachusetts,Middlesex County,,42.548285209763485,-71.46023584515027,1429834.65,5293.759999999999,,
