Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,LANGUAGE,PATIENTPOPULATIONPERCENTAGEBELOWPOVERTY
8ea2dff1-d800-45be-99a8-05bbb7848d21,1993-07-09,,999-72-7233,S99987024,X16047427X,Ms.,Florance664,Bailey598,,,,white,nonhispanic,F,Newton  Massachusetts  US,547 Mueller Route Apt 6,Framingham,Massachusetts,Middlesex County,,42.31179704134816,-71.45379570861192,565494.55,5834.439999999999,,
4edbeaf9-2af2-415d-a3d7-e5deb030bbc8,1914-10-03,2020-03-21,999-81-9505,S99913602,X62207436X,Mrs.,Valentina258,Buckridge80,,Jerde200,M,white,nonhispanic,F,Medford  Massachusetts  US,569 Grimes Lane Suite 4,Norwood,Massachusetts,Norfolk County,2090,42.20077358206677,-71.24542770243681,1541704.39,38128.58,,
e01046e3-f9af-446b-aee5-9cee6efa1028,1954-09-29,2013-09-15,999-67-3943,S99957543,X43101001X,Mrs.,Luci727,MacGyver246,,Howe413,M,native,nonhispanic,F,Montgomery  Massachusetts  US,823 Kuphal Annex,Norton,Massachusetts,Bristol County,,41.9674261022822,-71.1365366501043,121973.1,13786.29,,
4b825089-159b-42fd-8857-918ca81392ae,2001-07-14,,999-70-8636,S99930467,,Mr.,Irvin970,Roberts511,,,,white,nonhispanic,M,Medfield  Massachusetts  US,1052 Stokes Lane,Dartmouth,Massachusetts,Bristol County,,41.59783994632084,-70.91438482065499,455938.68,3219.76,,
aa40e1b1-77ce-4df8-a7e4-ba5f426d48b2,1954-09-29,2015-04-23,999-62-8636,S99983524,X5641979X,Mrs.,Anika194,Larson43,,Kohler843,M,native,nonhispanic,F,Webster  Massachusetts  US,521 Blick View,Norton,Massachusetts,Bristol County,,41.98315770897538,-71.13403840052821,116271.47,12122.2,,
0b72817e-fe1b-4edc-b68c-5a9ec23c5022,1954-09-29,,999-66-8750,S99951308,X68046613X,Mrs.,Sharita792,Farrell962,,Bruen238,M,native,nonhispanic,F,Boston  Massachusetts  US,867 Becker Approach Unit 94,Norton,Massachusetts,Bristol County,,41.91656770983423,-71.15308402050083,125348.28,6669.99,,
6c51f83d-9ee2-4df3-b3c2-3af392200d2b,1995-07-10,,999-24-1920,S99991021,X29079157X,Mr.,Minh326,Morar593,,,,white,nonhispanic,M,Plymouth  Massachusetts  US,293 Heaney Arcade Suite 48,Westborough,Massachusetts,Worcester County,,42.22145486821921,-71.61630977982598,666435.01,3217.28,,
662f3df3-8b96-4acb-8bb7-72d8a794eaf8,1969-08-17,,999-71-4180,S99984864,X1064062X,Mrs.,Lena684,Franecki195,,Nienow652,M,white,nonhispanic,F,Boston  Massachusetts  US,593 Harvey Harbor,Somerset,Massachusetts,Bristol County,,41.676742253849234,-71.19196963974242,1102202.05,9860.46,,
5dac4d4c-fc96-4652-a67f-500ff2e409ef,1951-07-16,,999-83-6452,S99984081,X21731279X,Mrs.,Zada604,Pfannerstill264,,Little434,M,white,nonhispanic,F,Buckland  Massachusetts  US,680 Kessler Annex Apt 70,Dartmouth,Massachusetts,Bristol County,,41.614421323549166,-70.99563171443951,1321271.7,12056.28,,
ff09437b-e49c-4347-8004-21a5fa70ad14,1948-02-25,,999-13-2144,S99949866,X52857615X,Mr.,Wm806,Breitenberg711,,,M,white,nonhispanic,M,Andover  Massachusetts  US,479 Schaefer Union,Waltham,Massachusetts,Middlesex County,2453,42.37271467281363,-71.22166476433742,1446213.08,49161.62,,
d7f3290f-cffe-4296-ab77-c16dfe439e08,2020-01-17,,999-83-1484,,,,Alvin56,Jerde200,,,,white,nonhispanic,M,Rockport  Massachusetts  US,202 Murphy Bay Unit 86,Taunton,Massachusetts,Bristol County,2767,41.96151987312523,-71.02817256129667,9570.0,446.64,,
d32c23ed-8823-40f7-818b-b333584af32a,2000-03-27,,999-91-5633,S99915691,X41793221X,Mr.,Mauricio81,Aufderhar910,,,,white,nonhispanic,M,Weymouth  Massachusetts  US,835 Hilpert Rest,Harvard,Massachusetts,Worcester County,,42.48502216979067,-71.566215012935,428047.4,2200.68,,
f110d705-af37-4022-9ae1-60e1238ac16a,2003-07-01,,999-74-6108,S99973492,,,Julissa825,MacGyver246,,,,white,nonhispanic,F,Lynn  Massachusetts  US,848 Fadel Union,Springfield,Massachusetts,Hampden County,1106,42.07363624360838,-72.59910756961867,402832.37,3033.0,,
e1fcf6e1-4de8-432d-8948-6dcd8f4fe55e,1977-06-23,,999-97-8824,S99972698,X85002125X,Mrs.,Francoise850,McGlynn426,,Brown30,M,white,nonhispanic,F,Holyoke  Massachusetts  US,1032 Brown Manor,Springfield,Massachusetts,Hampden County,1107,42.10543579022096,-72.61569881288402,90986.06,5451.019999999999,,
1118455b-9046-4443-84c1-08363ebe4810,1989-11-20,,999-65-2978,S99948647,X11319667X,Mrs.,Dahlia209,Aufderhar910,,Williamson769,M,white,nonhispanic,F,Leominster  Massachusetts  US,561 Jones Landing Unit 85,Mendon,Massachusetts,Worcester County,,42.05388665322663,-71.51999047006883,761201.84,6439.619999999999,,
f9054793-8145-464b-9186-16844ac3a522,2000-03-05,,999-36-8314,S99976886,X76051090X,Ms.,Josephine273,Stroman228,,,,white,nonhispanic,F,Shrewsbury  Massachusetts  US,670 Strosin Overpass,Fall River,Massachusetts,Bristol County,2790,41.642728958414025,-71.09178166371592,537848.84,2846.48,,
35d94fe4-5a29-48ab-a138-eb685b8fc814,1954-11-14,,999-46-7842,S99913616,X18532220X,Mr.,Bradley693,Wisozk929,,,M,white,nonhispanic,M,Amherst  Massachusetts  US,498 Hettinger Forge,Littleton,Massachusetts,Middlesex County,,42.5761855067945,-71.45801935823233,1751051.07,6362.0,,
da319b46-7ea4-4152-87d4-ae9e37b8f532,1922-01-25,2011-11-23,999-91-4476,S99992025,X61923913X,Mr.,Mohammed454,Fay398,,,M,white,nonhispanic,M,New Bedford  Massachusetts  US,104 Glover Forge Apt 85,Grafton,Massachusetts,Worcester County,,42.19817319709789,-71.66997449002336,1801692.96,20775.16,,
c52fee53-fc2c-4e9c-8035-6c3ddf740d56,1966-05-10,,999-49-1397,S99996433,X14854319X,Mrs.,Rana586,Turcotte120,,Jacobi462,M,white,nonhispanic,F,Shrewsbury  Massachusetts  US,408 McGlynn Village,Agawam,Massachusetts,Hampden County,1001,42.096170420943245,-72.63051083961861,1339830.22,5953.639999999999,,
0d98b166-4627-4804-ac56-5c6f93be6218,1971-04-04,,999-77-5997,S99962716,X16291836X,Mr.,Sylvester827,Wunsch504,,,S,white,nonhispanic,M,Framingham  Massachusetts  US,748 Glover Viaduct,Westport,Massachusetts,Bristol County,,41.530156663375294,-71.05800120840422,1340771.73,4997.12,,
4508f617-13b9-4023-9d44-6077bd622375,1978-02-07,1995-12-05,999-61-7541,S99910086,,,Giuseppe872,Ferry570,,,,white,nonhispanic,M,Millis  Massachusetts  US,323 Cole Brook Apt 90,Northbridge,Massachusetts,Worcester County,,42.17019477927413,-71.64513839614736,368444.28,1671.4399999999998,,
9cd0a33b-b2f0-4e06-802a-41e73c5808c9,1977-01-12,,999-33-9560,S99974570,X77269113X,Mr.,Jesus702,Paucek755,,,M,white,nonhispanic,M,Pepperell  Massachusetts  US,983 Gibson Glen Apt 85,Hopkinton,Massachusetts,Middlesex County,1748,42.21023777773111,-71.49907488198774,1097498.4,3896.32,,
32f0da41-0f8b-4f42-af45-2699a8f9abfe,1922-01-25,1991-08-03,999-13-4547,S99999813,X75017795X,Mr.,Riley817,Brakus656,,,M,white,nonhispanic,M,Belmont  Massachusetts  US,741 Cormier Estate,Grafton,Massachusetts,Worcester County,,42.18360090590715,-71.65783860893691,1864973.56,151997.2800000002,,
a7847139-66df-48a2-8501-483f5b9c5c02,1996-08-11,,999-98-7674,S99945525,X38126904X,Ms.,Iona921,Emard19,,,,white,nonhispanic,F,Plymouth  Massachusetts  US,878 Kessler Parade,Chicopee,Massachusetts,Hampden County,1013,42.15772609667588,-72.57138130166614,31527.87,393.28,,
f5a9b2d8-8766-44d3-91b4-f66627622b90,1996-07-13,,999-34-1645,S99993591,X55783306X,Ms.,Daniela614,Adorno791,,,,white,hispanic,F,Ponce  Puerto Rico  PR,411 Collier Frontage road Unit 84,Acton,Massachusetts,Middlesex County,,42.5242656882921,-71.48538209352456,577411.69,3794.68,,
99a99fb5-66e1-4b75-abdb-53197204bcfe,1922-01-25,2004-07-04,999-80-7686,S99997889,X61587611X,Mr.,Dane516,Wunsch504,,,M,white,nonhispanic,M,Leominster  Massachusetts  US,457 Schiller Vista Apt 88,Grafton,Massachusetts,Worcester County,,42.21910837560387,-71.68478571182841,1696695.86,8249.98,,
82a2bd3a-b2e0-45f4-88ad-0f47b83dc506,1922-01-25,1989-07-02,999-92-4553,S99984530,X31247467X,Mr.,Samuel331,Schulist381,,,S,white,nonhispanic,M,Easthampton  Massachusetts  US,419 Gutmann Promenade,Grafton,Massachusetts,Worcester County,,42.20127107856127,-71.66952684800354,1573310.64,5245.58,,
3c978727-ee30-4ca4-b0af-9a40eeacc514,1998-01-08,,999-20-9282,S99965276,X13375134X,Ms.,Valentina258,Gaylord332,,,,white,nonhispanic,F,Barnstable  Massachusetts  US,1092 Funk Way,Bridgewater,Massachusetts,Plymouth County,2324,41.949920412192135,-70.9870041173809,432303.16,8622.829999999998,,
eca7e625-58c0-42f7-91fa-3ed075aefa67,1994-06-18,,999-55-6560,S99956188,X83397325X,Ms.,Jean712,Swaniawski813,,,,white,nonhispanic,F,Somerville  Massachusetts  US,642 Larson Forge,New Bedford,Massachusetts,Bristol County,2748,41.6994679847389,-70.98337673189098,665464.1,3120.6,,
e1f9eae8-0503-4bd5-9ab6-405aa005b8ab,1922-01-25,2017-01-01,999-88-1790,S99928416,X55260954X,Mr.,Edgar153,Reilly981,,,M,white,nonhispanic,M,Cambridge  Massachusetts  US,470 McCullough Gate,Grafton,Massachusetts,Worcester County,,42.23272943482465,-71.68371647147544,1427945.73,13110.28,,
6d4e85d1-8e34-44c8-80ed-a508fc583328,1962-09-29,1996-06-20,999-41-9018,S99924704,X29058216X,Mr.,Eric487,Fahey393,,,S,white,nonhispanic,M,Lakeville  Massachusetts  US,469 Franecki Rest,Upton,Massachusetts,Worcester County,,42.212603598055615,-71.59798443705505,779112.7100000001,3431.28,,
b69ed8d8-b67a-4091-8eb0-35cccb90752e,1962-09-29,,999-63-3021,S99915542,X32342383X,Mr.,Gavin481,Hand679,,,M,white,nonhispanic,M,Boston  Massachusetts  US,241 O'Keefe Green,Upton,Massachusetts,Worcester County,,42.18824782910452,-71.60650131112916,1402192.29,6363.599999999999,,
da1a7a6c-bfc5-4bca-b431-44c2a94046dd,2000-08-03,,999-51-3623,S99935952,,Mr.,Buck819,Olson653,,,,white,nonhispanic,M,Worcester  Massachusetts  US,448 Beier Road Apt 17,Franklin,Massachusetts,Norfolk County,2038,42.12347253183079,-71.45912584462306,430359.65,3195.54,,
78ab4bd7-7869-498b-a254-add4d999fa02,1922-01-25,2013-12-11,999-16-6100,S99952956,X8834879X,Mr.,Leandro563,Schaden604,,,M,white,nonhispanic,M,Needham  Massachusetts  US,781 Schamberger Crossroad Unit 3,Grafton,Massachusetts,Worcester County,,42.23799920176187,-71.64035960176979,1502508.32,39158.91,,
a86b09bd-2593-46f4-96f2-a7168abbeb29,1941-09-30,2017-10-13,999-16-1744,S99926807,X26941726X,Ms.,Willena258,Tillman293,,,S,white,nonhispanic,F,Bolton  Massachusetts  US,384 Cronin Gateway,Dartmouth,Massachusetts,Bristol County,,41.56998646661763,-70.95580540936541,1315889.71,29139.1,,
44e44ff0-9195-449c-9e92-2ecd901b5ea4,1922-01-25,1991-04-15,999-87-3067,S99916640,X17918904X,Mr.,Raymon366,Tillman293,,,S,white,nonhispanic,M,Everett  Massachusetts  US,883 Legros Flat,Grafton,Massachusetts,Worcester County,,42.22531728699189,-71.69853821788308,1736283.16,4539.599999999999,,
165e10b4-6427-4057-b1b7-3622060992b5,1964-07-15,,999-90-7804,S99926435,X1183214X,Mrs.,Lucie638,Altenwerth646,,Witting912,M,white,nonhispanic,F,Rome  Lazio  IT,711 Rutherford Key Unit 10,Fall River,Massachusetts,Bristol County,2724,41.65621275915597,-70.98896174977142,180389.15,21148.09,,
d8d63336-5a9c-49fe-a32e-68d19b7e2267,2005-01-13,,999-27-7868,,,,Trey250,Rosenbaum794,,,,white,nonhispanic,M,Hull  Massachusetts  US,415 Kuvalis Trail,Dighton,Massachusetts,Bristol County,,41.79730751768704,-71.10361357319185,352888.81,3212.28,,
ea144f67-23c5-420c-828d-7cbc9a5178cb,1922-01-25,1982-03-16,999-42-9202,S99992204,X21658466X,Mr.,Lowell343,Langworth352,,,M,white,nonhispanic,M,Worcester  Massachusetts  US,559 Gislason Loaf Apt 49,Grafton,Massachusetts,Worcester County,,42.22190912637116,-71.6722324107007,1550750.21,6389.279999999999,,
2241a75d-f8d4-43d5-ac12-8e0a11ec507d,1962-11-25,,999-72-7401,S99984125,X52815471X,Mrs.,Ludie599,Wunsch504,,Lubowitz58,M,white,nonhispanic,F,Chelsea  Massachusetts  US,544 Greenfelder Well,Framingham,Massachusetts,Middlesex County,1701,42.337908327375736,-71.42695445904842,189926.17,61355.83,,
9d023b41-a2cc-4a82-a7e3-da25658d889e,1941-09-30,,999-41-7799,S99939778,X7052265X,Mrs.,Allene83,Conroy74,,Kris249,M,white,nonhispanic,F,Worcester  Massachusetts  US,138 Jacobs Station Unit 36,Dartmouth,Massachusetts,Bristol County,,41.52973342126098,-70.97289526198206,1379483.99,12097.12,,
ec7f8c6f-65e3-4655-a6ec-a565f61b9e76,1998-10-24,,999-72-1499,S99996938,X35252555X,Ms.,Genesis248,Ziemann98,,,,white,nonhispanic,F,Everett  Massachusetts  US,978 Zemlak Ferry Unit 82,Taunton,Massachusetts,Bristol County,2767,41.98156161379934,-71.05824176229213,470792.64,4375.49,,
41b5f8fb-dd95-4ffe-9e36-a1918329b7a2,1922-01-25,1984-10-20,999-35-8765,S99911943,X67292128X,Mr.,Nathan164,Ondricka197,,,M,white,nonhispanic,M,Westfield  Massachusetts  US,873 Hegmann Walk Unit 87,Grafton,Massachusetts,Worcester County,,42.168903518714615,-71.63611082700965,1665249.28,3856.32,,
d8f5affb-4419-4527-9bc4-bf0d9ce81987,1956-12-16,,999-82-7672,S99977231,X40180505X,Mr.,Rubén780,Ocampo729,,,M,asian,hispanic,M,Santo Domingo  National District  DO,414 Simonis Frontage road Unit 69,Boston,Massachusetts,Suffolk County,2118,42.29821282004819,-71.14226076633595,10869.58,0.0,,
3a4acfa5-3df4-4f4a-9430-08fbd043be27,1966-10-12,,999-74-2030,S99974371,X89517924X,Mr.,Man114,Zemlak964,,,M,white,nonhispanic,M,Belmont  Massachusetts  US,497 Kreiger Extension Suite 34,Hopedale,Massachusetts,Worcester County,1747,42.11203857881296,-71.53465757267669,1164188.86,5113.52,,
978a9bb3-82dd-49bb-89e0-6edc1b71bb38,1933-09-14,2006-04-06,999-55-8367,S99996243,X35110828X,Mr.,Michael441,Wolf938,,,M,white,nonhispanic,M,Ludlow  Massachusetts  US,315 Maggio Mill Unit 67,Grafton,Massachusetts,Worcester County,,42.18957262122614,-71.66132652570535,1536691.12,9849.56,,
55e8daf1-4da4-49f6-aa01-7d3e8cb67a0f,1968-01-27,,999-82-1231,S99950041,X14806876X,Mrs.,Lean294,Graham902,,Lind531,M,white,nonhispanic,F,Revere  Massachusetts  US,306 Jacobson Trace Unit 40,Raynham,Massachusetts,Bristol County,,41.93055896317082,-71.0961472412211,1037077.25,8230.759999999998,,
aa504114-817d-42a5-9c66-71b216b63bc2,1933-09-14,,999-98-4008,S99963255,X77388955X,Mr.,Seymour882,Watsica258,,,M,white,nonhispanic,M,Northampton  Massachusetts  US,929 Tillman Rapid,Grafton,Massachusetts,Worcester County,,42.20469326797857,-71.63651349375786,1477588.02,7661.759999999999,,
1dc4bf76-2953-4ff8-b373-792614f831c4,2008-08-23,,999-76-2119,,,,Rey54,Hackett68,,,,white,nonhispanic,M,Salem  Massachusetts  US,856 Parker Bypass,Swansea,Massachusetts,Bristol County,,41.73495571751648,-71.1677173495827,298923.25,3067.32,,
90e59d8b-617e-4e91-800c-7572794364d8,1989-10-26,,999-98-8750,S99973121,X13064544X,Mrs.,Guillermina633,Wunsch504,,Sanford861,M,white,nonhispanic,F,Worcester  Massachusetts  US,974 Tremblay Branch,Milford,Massachusetts,Worcester County,1757,42.16918901660075,-71.52213126958227,634639.08,5501.919999999999,,
c6ffc987-05c5-45ae-b5e7-5123400dfc05,1986-07-22,,999-22-8195,S99990533,X83615491X,Mrs.,Liliana922,Larson43,,Glover433,M,white,nonhispanic,F,Tyngsborough  Massachusetts  US,138 Johnston Course,Taunton,Massachusetts,Bristol County,2718,41.89904015304665,-71.07002147015343,688310.42,11680.56,,
77a612eb-edc5-4d65-8d54-5e891b6f4057,2018-11-29,,999-97-3039,,,,Chelsey293,Lind531,,,,white,nonhispanic,F,Taunton  Massachusetts  US,949 Brown Flat Suite 31,Taunton,Massachusetts,Bristol County,2718,41.9011695292805,-70.97300047248889,3900.55,913.28,,
2b9e5909-51b6-4e8d-96bd-c6b39df965a8,1963-12-28,,999-49-2854,S99958853,X60914794X,Mrs.,Patti584,Sanford861,,Raynor401,M,white,nonhispanic,F,Cambridge  Massachusetts  US,761 Little Track,Chicopee,Massachusetts,Hampden County,1013,42.11926512311291,-72.59250477329842,1364806.71,12866.32,,
616e5019-d4bf-46d7-805a-baff99a270d6,1986-10-25,,999-84-6016,S99996178,X17013776X,Ms.,Muriel394,Waelchi213,,,S,asian,nonhispanic,F,Cantho  Cần Thơ  VN,945 Terry Tunnel Suite 47,Natick,Massachusetts,Middlesex County,,42.25316363759362,-71.38886368268206,693717.88,8631.519999999997,,
8f73b821-ffaa-4e3c-b33e-dc5a04eca167,1955-06-14,,999-69-9934,S99932409,X6907837X,Mr.,Arlen68,Mosciski958,,,M,white,nonhispanic,M,Cambridge  Massachusetts  US,139 Torp Key,Northbridge,Massachusetts,Worcester County,,42.12756085474692,-71.69661810776795,1490587.09,6008.599999999999,,
fd274292-a9de-4b0f-bec3-4861c812b0f4,1962-08-13,,999-28-3241,S99946414,X42240596X,Ms.,Sharmaine326,Harber290,,,S,asian,nonhispanic,F,Chongqing  Chongqing Municipality  CN,938 Emard Esplanade,Franklin,Massachusetts,Norfolk County,,42.11948730452881,-71.37144304459389,1365061.63,10884.47,,
e7e62a13-77e9-4a57-8d8e-2252d810f4d1,2015-01-03,,999-10-3293,,,,Lakeshia836,Ratke343,,,,white,nonhispanic,F,Gardner  Massachusetts  US,1089 Huel Mews,New Bedford,Massachusetts,Bristol County,2746,41.58399637015872,-70.99796150444256,21482.32,516.64,,
e22ee617-21fb-4526-8484-11a21e544d55,1979-12-27,2013-10-31,999-60-9688,S99924020,X77219225X,Mr.,Pedro316,Hirthe744,,,S,asian,nonhispanic,M,Foxborough  Massachusetts  US,571 Kovacek Park Suite 68,Acton,Massachusetts,Middlesex County,,42.502718327707406,-71.47874240922124,748090.9500000001,25892.16,,
6ad76a80-25ee-452d-8dd6-8cc2d00f33e4,1977-10-13,,999-18-2074,S99991248,X6289525X,Ms.,Denny560,Shields502,,,S,white,nonhispanic,F,Lowell  Massachusetts  US,464 Streich Grove Apt 41,Springfield,Massachusetts,Hampden County,1104,42.16510296509791,-72.53645105603151,879290.59,8138.629999999999,,
0365fa07-be37-4d91-9634-c4a32f6e4b44,1979-12-27,,999-70-1808,S99957836,X36713401X,Mr.,Napoleon578,Feeney44,,,M,asian,nonhispanic,M,Wenham  Massachusetts  US,889 Leannon Union,Acton,Massachusetts,Middlesex County,,42.43461842491132,-71.40059805828302,883857.55,6232.639999999999,,
79daf968-0982-4c5e-bd1e-812585f2f9b2,2004-01-31,,999-60-9150,S99964412,,,Eusebio566,Brown30,,,,white,nonhispanic,M,Weymouth  Massachusetts  US,808 Thompson Tunnel,New Bedford,Massachusetts,Bristol County,2745,41.70361790850947,-70.93808671768228,373642.71,3201.44,,
f44d021d-ba9f-4594-8fdb-4c27fb9a6c33,1975-12-30,,999-61-2164,S99910464,X60720349X,Mrs.,Dominque770,Conroy74,,Zulauf375,M,white,nonhispanic,F,Falmouth  Massachusetts  US,405 Lebsack View,Springfield,Massachusetts,Hampden County,1106,42.05557422768256,-72.61925052382549,938376.04,7287.5999999999985,,
3fa2f1b0-98ca-4d88-b519-a50702c9c738,1965-09-22,,999-93-5369,S99981406,X77014117X,Mr.,Genaro214,Weber641,,,S,white,nonhispanic,M,Lowell  Massachusetts  US,258 Roob Ville,Chatham,Massachusetts,Barnstable County,,41.70312413531467,-69.94616634367837,1328797.87,5734.49,,
1e374397-3bc0-4a51-8daa-c27a0a67b323,1994-08-12,,999-20-8628,S99962764,X14221466X,Ms.,Octavia629,Balistreri607,,,,white,nonhispanic,F,Wilmington  Massachusetts  US,937 Gulgowski Frontage road Apt 76,Fall River,Massachusetts,Bristol County,2747,41.68775136571457,-71.05970052932467,548186.39,5942.52,,
9c06738d-6e0d-47f7-a0b5-60c39ad43f59,2012-09-09,,999-92-7415,,,,Garrett899,Zulauf375,,,,white,nonhispanic,M,Haverhill  Massachusetts  US,208 Macejkovic Mill Unit 44,New Bedford,Massachusetts,Bristol County,2748,41.57235009044737,-70.96252998057732,186700.29,2579.84,,
85627d51-7c6f-45c6-9af8-e469b92e6d61,1961-06-12,,999-33-7510,S99955464,X66034815X,Ms.,Jene106,Halvorson124,JD,,S,white,nonhispanic,F,Fall River  Massachusetts  US,415 Dietrich Meadow Suite 99,Lakeville,Massachusetts,Plymouth County,,41.86959648883347,-71.00058296554111,1471364.07,11182.319999999998,,
7a82915b-b2e7-4756-9548-98ee7b7b0133,1963-03-10,,999-27-8182,S99912634,X82250249X,Mrs.,Katy259,Blick895,,Grimes165,M,white,nonhispanic,F,Boston  Massachusetts  US,660 Glover Viaduct,Mansfield,Massachusetts,Bristol County,,41.97385679566972,-71.17487829571385,1383442.22,10146.52,,
8e936b7d-a1cf-4b7a-bdd3-04fcebfcd289,1973-11-17,,999-47-5908,S99959311,X12418858X,Mrs.,Maida946,Kunde533,,Gusikowski974,M,white,nonhispanic,F,Wellfleet  Massachusetts  US,678 Vandervort Harbor,Springfield,Massachusetts,Hampden County,1108,42.06702721782065,-72.58875268184273,1110139.4,5949.44,,
272b51d2-e20a-416f-8f8c-86f6addab492,1987-07-27,,999-86-6994,S99957734,X6639710X,Mr.,Stan246,Upton904,,,M,white,nonhispanic,M,Wakefield  Massachusetts  US,1099 Hilll Pathway,Framingham,Massachusetts,Middlesex County,,42.28336211900898,-71.40108120882454,910452.14,3810.56,,
cb391bb5-8797-4b5d-8180-7d7ee3d5ff58,1982-12-08,,999-38-5015,S99941785,X49522958X,Mr.,Freeman822,Blick895,,,S,white,nonhispanic,M,Newton  Massachusetts  US,342 Harris Ferry,Milford,Massachusetts,Worcester County,1757,42.18921370788578,-71.47375958927856,948680.67,3827.16,,
9999b182-f608-4b17-a771-f65dcec5ea30,1985-02-06,,999-84-3760,S99964079,X15638046X,Mr.,Markus389,McCullough561,,,M,white,nonhispanic,M,Arlington  Massachusetts  US,790 Thiel Annex Suite 85,Marlborough,Massachusetts,Middlesex County,1752,42.306933498631736,-71.59591872817343,809233.03,3308.0,,
a91f8984-6882-47e3-ac62-e36354beae71,1967-01-15,,999-19-3492,S99920077,X59676484X,Mr.,Buster609,Price929,,,M,white,nonhispanic,M,Framingham  Massachusetts  US,962 Hoeger Boulevard Apt 96,Westford,Massachusetts,Middlesex County,,42.548285209763485,-71.46023584515027,1429834.65,5293.759999999999,,
63dec1db-f373-4c65-9903-8fded3a2dcb3,1975-09-24,,999-35-1752,S99927761,X76559440X,Mr.,Mohammad578,Blanda868,,,M,white,hispanic,M,Fall River  Massachusetts  US,1009 Harber Club,New Bedford,Massachusetts,Bristol County,2746,41.667191755155415,-70.97190730806125,1030045.84,5546.16,,
b73b6d9f-a52c-4d2c-9803-620e79089d6c,2005-12-06,,999-57-9921,,,,Mary779,Halvorson124,,,,white,hispanic,M,Melrose  Massachusetts  US,170 Rogahn Approach Unit 73,New Bedford,Massachusetts,Bristol County,2740,41.689908359253465,-70.92511812775963,369262.36,4052.22,,
1f3dedb5-eb2e-4ab1-968b-072c8b381dec,1987-06-14,,999-34-7265,S99916014,X57401687X,Mr.,Noel608,Harber290,,,S,black,nonhispanic,M,Fall River  Massachusetts  US,196 Buckridge Gate Suite 57,Natick,Massachusetts,Middlesex County,,42.269943915749295,-71.38220507218868,677185.72,3054.64,,
d5d4447f-95ca-4ec1-9991-1835e3ab4866,1991-06-29,,999-11-1546,S99928774,X40963876X,Mrs.,Pok428,Prosacco716,,Armstrong51,M,white,nonhispanic,F,Millbury  Massachusetts  US,320 Casper Road,Sudbury,Massachusetts,Middlesex County,,42.42467112014948,-71.44254482964152,687172.21,4147.959999999999,,
61a078f6-229b-42aa-bfca-6d46dc9feb36,1960-01-02,,999-64-3281,S99948155,X72199776X,Mr.,Rubin812,Heaney114,,,M,white,nonhispanic,M,Essex  Massachusetts  US,571 Johns Haven,Hopkinton,Massachusetts,Middlesex County,1748,42.23791569110884,-71.53167051238971,1466625.54,6748.56,,
d08af775-69ca-4c42-b205-380bbcca284f,1965-04-13,,999-37-5297,S99914652,X36602866X,Mrs.,Bernardina456,Lang846,,Denesik803,M,white,nonhispanic,F,Abington  Massachusetts  US,427 Hegmann Terrace Suite 85,Natick,Massachusetts,Middlesex County,,42.256756147634064,-71.37804503324546,1239484.65,7968.399999999999,,
724406da-683d-44d6-990e-64d31c457190,1993-05-28,,999-70-9747,S99914544,X38437680X,Mr.,Harrison106,Kirlin939,,,,white,nonhispanic,M,Boston  Massachusetts  US,311 Rice Port,Springfield,Massachusetts,Hampden County,1109,42.14714003125077,-72.60132167796245,94822.37,60494.83999999999,,
930bad68-a9e0-45c7-8709-eabec7dc2980,1968-07-01,,999-23-5809,S99924093,X22406402X,Mrs.,Kristi306,Reynolds644,,Heidenreich818,M,white,nonhispanic,F,Chicopee  Massachusetts  US,354 Eichmann Wynd,Milford,Massachusetts,Worcester County,,42.18386532923414,-71.50303893070398,1210552.83,10787.3,,
8e0e0ea6-85e8-48c3-b49b-ea5a6d1dae03,1969-09-29,2020-03-22,999-64-3807,S99994227,X76748988X,Mr.,Grover559,Mitchell808,,,M,white,nonhispanic,M,Gardner  Massachusetts  US,678 Dietrich Boulevard,Holliston,Massachusetts,Middlesex County,,42.16013426846834,-71.48421805009485,1099312.29,13559.06,,
b5a55bcb-c295-4b9c-ab1e-58b6f62da369,1969-09-29,,999-96-3740,S99946110,X43976009X,Mr.,Ellis535,Turcotte120,,,M,white,nonhispanic,M,Webster  Massachusetts  US,506 O'Keefe Forge Apt 4,Holliston,Massachusetts,Middlesex County,,42.18247341296296,-71.43697534361785,1282482.0,4292.96,,
332bab41-0817-45a8-97c8-183105310130,2007-04-20,,999-94-4834,,,,Horacio317,Corkery305,,,,white,nonhispanic,M,Springfield  Massachusetts  US,281 Schmeler Branch Suite 21,Dartmouth,Massachusetts,Bristol County,,41.54459630612533,-70.97175380164451,349358.39,2841.52,,
2ae6ee1c-3309-44a3-abc3-01b72e6d4e77,1989-08-17,,999-49-8220,S99948109,X88163636X,Mr.,Coy949,Robel940,,,M,white,nonhispanic,M,Richmond  Massachusetts  US,1043 Dicki Junction,Wayland,Massachusetts,Middlesex County,,42.40371991036984,-71.35534593098876,746127.5700000001,4246.32,,
